"clone_id","seq_count","seq_freq"
"1130",1,0.000743494423791822
"1131",1,0.000743494423791822
"1132",1,0.000743494423791822
"1133",1,0.000743494423791822
"1134",1,0.000743494423791822
"114",1,0.000743494423791822
"116",1,0.000743494423791822
"117",1,0.000743494423791822
"118",1,0.000743494423791822
"12",1,0.000743494423791822
"122",1,0.000743494423791822
"123",1,0.000743494423791822
"124",1,0.000743494423791822
"126",1,0.000743494423791822
"127",1,0.000743494423791822
"128",1,0.000743494423791822
"129",1,0.000743494423791822
"13",1,0.000743494423791822
"130",1,0.000743494423791822
"131",1,0.000743494423791822
"132",1,0.000743494423791822
"133",1,0.000743494423791822
"136",1,0.000743494423791822
"137",1,0.000743494423791822
"138",1,0.000743494423791822
"139",1,0.000743494423791822
"14",1,0.000743494423791822
"140",1,0.000743494423791822
"141",1,0.000743494423791822
"147",1,0.000743494423791822
"149",1,0.000743494423791822
"15",1,0.000743494423791822
"150",1,0.000743494423791822
"151",1,0.000743494423791822
"152",1,0.000743494423791822
"154",1,0.000743494423791822
"155",1,0.000743494423791822
"157",1,0.000743494423791822
"158",1,0.000743494423791822
"159",1,0.000743494423791822
"16",1,0.000743494423791822
"160",1,0.000743494423791822
"163",1,0.000743494423791822
"164",1,0.000743494423791822
"165",1,0.000743494423791822
"166",1,0.000743494423791822
"167",1,0.000743494423791822
"168",1,0.000743494423791822
"169",1,0.000743494423791822
"17",1,0.000743494423791822
"170",1,0.000743494423791822
"171",1,0.000743494423791822
"173",1,0.000743494423791822
"174",1,0.000743494423791822
"175",1,0.000743494423791822
"176",1,0.000743494423791822
"177",1,0.000743494423791822
"178",1,0.000743494423791822
"179",1,0.000743494423791822
"18",1,0.000743494423791822
"180",1,0.000743494423791822
"181",1,0.000743494423791822
"182",1,0.000743494423791822
"183",1,0.000743494423791822
"184",1,0.000743494423791822
"185",1,0.000743494423791822
"186",1,0.000743494423791822
"187",1,0.000743494423791822
"189",1,0.000743494423791822
"19",1,0.000743494423791822
"190",1,0.000743494423791822
"191",1,0.000743494423791822
"192",1,0.000743494423791822
"194",1,0.000743494423791822
"195",1,0.000743494423791822
"196",1,0.000743494423791822
"197",1,0.000743494423791822
"198",1,0.000743494423791822
"199",1,0.000743494423791822
"2",1,0.000743494423791822
"20",1,0.000743494423791822
"200",1,0.000743494423791822
"202",1,0.000743494423791822
"203",1,0.000743494423791822
"204",1,0.000743494423791822
"205",1,0.000743494423791822
"206",1,0.000743494423791822
"207",1,0.000743494423791822
"208",1,0.000743494423791822
"209",1,0.000743494423791822
"21",1,0.000743494423791822
"210",1,0.000743494423791822
"211",1,0.000743494423791822
"212",1,0.000743494423791822
"213",1,0.000743494423791822
"215",1,0.000743494423791822
"216",1,0.000743494423791822
"217",1,0.000743494423791822
"218",1,0.000743494423791822
"219",1,0.000743494423791822
"22",1,0.000743494423791822
"221",1,0.000743494423791822
"222",1,0.000743494423791822
"223",1,0.000743494423791822
"224",1,0.000743494423791822
"226",1,0.000743494423791822
"227",1,0.000743494423791822
"23",1,0.000743494423791822
"231",1,0.000743494423791822
"232",1,0.000743494423791822
"233",1,0.000743494423791822
"234",1,0.000743494423791822
"235",1,0.000743494423791822
"238",1,0.000743494423791822
"239",1,0.000743494423791822
"24",1,0.000743494423791822
"240",1,0.000743494423791822
"241",1,0.000743494423791822
"243",1,0.000743494423791822
"244",1,0.000743494423791822
"245",1,0.000743494423791822
"246",1,0.000743494423791822
"248",1,0.000743494423791822
"249",1,0.000743494423791822
"25",1,0.000743494423791822
"250",1,0.000743494423791822
"251",1,0.000743494423791822
"252",1,0.000743494423791822
"253",1,0.000743494423791822
"254",1,0.000743494423791822
"255",1,0.000743494423791822
"256",1,0.000743494423791822
"257",1,0.000743494423791822
"258",1,0.000743494423791822
"259",1,0.000743494423791822
"261",1,0.000743494423791822
"262",1,0.000743494423791822
"263",1,0.000743494423791822
"264",1,0.000743494423791822
"265",1,0.000743494423791822
"266",1,0.000743494423791822
"267",1,0.000743494423791822
"268",1,0.000743494423791822
"27",1,0.000743494423791822
"270",1,0.000743494423791822
"271",1,0.000743494423791822
"272",1,0.000743494423791822
"273",1,0.000743494423791822
"274",1,0.000743494423791822
"275",1,0.000743494423791822
"276",1,0.000743494423791822
"278",1,0.000743494423791822
"28",1,0.000743494423791822
"280",1,0.000743494423791822
"281",1,0.000743494423791822
"282",1,0.000743494423791822
"283",1,0.000743494423791822
"285",1,0.000743494423791822
"286",1,0.000743494423791822
"287",1,0.000743494423791822
"288",1,0.000743494423791822
"289",1,0.000743494423791822
"290",1,0.000743494423791822
"291",1,0.000743494423791822
"292",1,0.000743494423791822
"293",1,0.000743494423791822
"294",1,0.000743494423791822
"295",1,0.000743494423791822
"296",1,0.000743494423791822
"297",1,0.000743494423791822
"299",1,0.000743494423791822
"3",1,0.000743494423791822
"300",1,0.000743494423791822
"301",1,0.000743494423791822
"303",1,0.000743494423791822
"304",1,0.000743494423791822
"305",1,0.000743494423791822
"307",1,0.000743494423791822
"309",1,0.000743494423791822
"31",1,0.000743494423791822
"310",1,0.000743494423791822
"311",1,0.000743494423791822
"312",1,0.000743494423791822
"313",1,0.000743494423791822
"314",1,0.000743494423791822
"315",1,0.000743494423791822
"316",1,0.000743494423791822
"317",1,0.000743494423791822
"318",1,0.000743494423791822
"319",1,0.000743494423791822
"32",1,0.000743494423791822
"320",1,0.000743494423791822
"321",1,0.000743494423791822
"322",1,0.000743494423791822
"324",1,0.000743494423791822
"325",1,0.000743494423791822
"327",1,0.000743494423791822
"328",1,0.000743494423791822
"329",1,0.000743494423791822
"33",1,0.000743494423791822
"330",1,0.000743494423791822
"331",1,0.000743494423791822
"336",1,0.000743494423791822
"337",1,0.000743494423791822
"338",1,0.000743494423791822
"339",1,0.000743494423791822
"34",1,0.000743494423791822
"340",1,0.000743494423791822
"341",1,0.000743494423791822
"342",1,0.000743494423791822
"343",1,0.000743494423791822
"344",1,0.000743494423791822
"345",1,0.000743494423791822
"346",1,0.000743494423791822
"347",1,0.000743494423791822
"348",1,0.000743494423791822
"349",1,0.000743494423791822
"35",1,0.000743494423791822
"350",1,0.000743494423791822
"351",1,0.000743494423791822
"352",1,0.000743494423791822
"353",1,0.000743494423791822
"354",1,0.000743494423791822
"355",1,0.000743494423791822
"357",1,0.000743494423791822
"358",1,0.000743494423791822
"359",1,0.000743494423791822
"36",1,0.000743494423791822
"360",1,0.000743494423791822
"361",1,0.000743494423791822
"362",1,0.000743494423791822
"363",1,0.000743494423791822
"364",1,0.000743494423791822
"365",1,0.000743494423791822
"366",1,0.000743494423791822
"367",1,0.000743494423791822
"368",1,0.000743494423791822
"370",1,0.000743494423791822
"371",1,0.000743494423791822
"372",1,0.000743494423791822
"374",1,0.000743494423791822
"375",1,0.000743494423791822
"376",1,0.000743494423791822
"378",1,0.000743494423791822
"379",1,0.000743494423791822
"38",1,0.000743494423791822
"380",1,0.000743494423791822
"381",1,0.000743494423791822
"382",1,0.000743494423791822
"383",1,0.000743494423791822
"384",1,0.000743494423791822
"385",1,0.000743494423791822
"386",1,0.000743494423791822
"387",1,0.000743494423791822
"388",1,0.000743494423791822
"389",1,0.000743494423791822
"39",1,0.000743494423791822
"390",1,0.000743494423791822
"391",1,0.000743494423791822
"392",1,0.000743494423791822
"393",1,0.000743494423791822
"394",1,0.000743494423791822
"395",1,0.000743494423791822
"396",1,0.000743494423791822
"397",1,0.000743494423791822
"399",1,0.000743494423791822
"4",1,0.000743494423791822
"40",1,0.000743494423791822
"400",1,0.000743494423791822
"401",1,0.000743494423791822
"402",1,0.000743494423791822
"403",1,0.000743494423791822
"404",1,0.000743494423791822
"405",1,0.000743494423791822
"408",1,0.000743494423791822
"409",1,0.000743494423791822
"41",1,0.000743494423791822
"410",1,0.000743494423791822
"411",1,0.000743494423791822
"412",1,0.000743494423791822
"414",1,0.000743494423791822
"415",1,0.000743494423791822
"416",1,0.000743494423791822
"417",1,0.000743494423791822
"418",1,0.000743494423791822
"42",1,0.000743494423791822
"422",1,0.000743494423791822
"423",1,0.000743494423791822
"424",1,0.000743494423791822
"425",1,0.000743494423791822
"426",1,0.000743494423791822
"428",1,0.000743494423791822
"43",1,0.000743494423791822
"430",1,0.000743494423791822
"431",1,0.000743494423791822
"432",1,0.000743494423791822
"436",1,0.000743494423791822
"439",1,0.000743494423791822
"44",1,0.000743494423791822
"440",1,0.000743494423791822
"441",1,0.000743494423791822
"442",1,0.000743494423791822
"443",1,0.000743494423791822
"444",1,0.000743494423791822
"445",1,0.000743494423791822
"446",1,0.000743494423791822
"447",1,0.000743494423791822
"45",1,0.000743494423791822
"453",1,0.000743494423791822
"454",1,0.000743494423791822
"455",1,0.000743494423791822
"456",1,0.000743494423791822
"457",1,0.000743494423791822
"459",1,0.000743494423791822
"46",1,0.000743494423791822
"460",1,0.000743494423791822
"461",1,0.000743494423791822
"462",1,0.000743494423791822
"463",1,0.000743494423791822
"464",1,0.000743494423791822
"465",1,0.000743494423791822
"466",1,0.000743494423791822
"467",1,0.000743494423791822
"468",1,0.000743494423791822
"469",1,0.000743494423791822
"47",1,0.000743494423791822
"470",1,0.000743494423791822
"471",1,0.000743494423791822
"472",1,0.000743494423791822
"474",1,0.000743494423791822
"475",1,0.000743494423791822
"477",1,0.000743494423791822
"478",1,0.000743494423791822
"479",1,0.000743494423791822
"480",1,0.000743494423791822
"481",1,0.000743494423791822
"483",1,0.000743494423791822
"484",1,0.000743494423791822
"485",1,0.000743494423791822
"486",1,0.000743494423791822
"487",1,0.000743494423791822
"49",1,0.000743494423791822
"490",1,0.000743494423791822
"491",1,0.000743494423791822
"492",1,0.000743494423791822
"494",1,0.000743494423791822
"495",1,0.000743494423791822
"496",1,0.000743494423791822
"497",1,0.000743494423791822
"498",1,0.000743494423791822
"499",1,0.000743494423791822
"5",1,0.000743494423791822
"50",1,0.000743494423791822
"500",1,0.000743494423791822
"501",1,0.000743494423791822
"502",1,0.000743494423791822
"503",1,0.000743494423791822
"504",1,0.000743494423791822
"505",1,0.000743494423791822
"508",1,0.000743494423791822
"51",1,0.000743494423791822
"510",1,0.000743494423791822
"511",1,0.000743494423791822
"512",1,0.000743494423791822
"513",1,0.000743494423791822
"515",1,0.000743494423791822
"516",1,0.000743494423791822
"517",1,0.000743494423791822
"518",1,0.000743494423791822
"519",1,0.000743494423791822
"52",1,0.000743494423791822
"520",1,0.000743494423791822
"521",1,0.000743494423791822
"522",1,0.000743494423791822
"523",1,0.000743494423791822
"524",1,0.000743494423791822
"526",1,0.000743494423791822
"527",1,0.000743494423791822
"528",1,0.000743494423791822
"529",1,0.000743494423791822
"53",1,0.000743494423791822
"530",1,0.000743494423791822
"531",1,0.000743494423791822
"532",1,0.000743494423791822
"534",1,0.000743494423791822
"535",1,0.000743494423791822
"536",1,0.000743494423791822
"537",1,0.000743494423791822
"538",1,0.000743494423791822
"539",1,0.000743494423791822
"54",1,0.000743494423791822
"542",1,0.000743494423791822
"543",1,0.000743494423791822
"544",1,0.000743494423791822
"545",1,0.000743494423791822
"546",1,0.000743494423791822
"547",1,0.000743494423791822
"548",1,0.000743494423791822
"55",1,0.000743494423791822
"552",1,0.000743494423791822
"553",1,0.000743494423791822
"554",1,0.000743494423791822
"555",1,0.000743494423791822
"556",1,0.000743494423791822
"557",1,0.000743494423791822
"558",1,0.000743494423791822
"559",1,0.000743494423791822
"56",1,0.000743494423791822
"561",1,0.000743494423791822
"562",1,0.000743494423791822
"563",1,0.000743494423791822
"564",1,0.000743494423791822
"565",1,0.000743494423791822
"566",1,0.000743494423791822
"567",1,0.000743494423791822
"568",1,0.000743494423791822
"569",1,0.000743494423791822
"57",1,0.000743494423791822
"570",1,0.000743494423791822
"571",1,0.000743494423791822
"572",1,0.000743494423791822
"573",1,0.000743494423791822
"574",1,0.000743494423791822
"578",1,0.000743494423791822
"579",1,0.000743494423791822
"58",1,0.000743494423791822
"580",1,0.000743494423791822
"581",1,0.000743494423791822
"582",1,0.000743494423791822
"583",1,0.000743494423791822
"584",1,0.000743494423791822
"585",1,0.000743494423791822
"586",1,0.000743494423791822
"587",1,0.000743494423791822
"589",1,0.000743494423791822
"59",1,0.000743494423791822
"590",1,0.000743494423791822
"591",1,0.000743494423791822
"594",1,0.000743494423791822
"595",1,0.000743494423791822
"596",1,0.000743494423791822
"597",1,0.000743494423791822
"599",1,0.000743494423791822
"6",1,0.000743494423791822
"60",1,0.000743494423791822
"600",1,0.000743494423791822
"603",1,0.000743494423791822
"604",1,0.000743494423791822
"605",1,0.000743494423791822
"606",1,0.000743494423791822
"607",1,0.000743494423791822
"608",1,0.000743494423791822
"609",1,0.000743494423791822
"61",1,0.000743494423791822
"610",1,0.000743494423791822
"611",1,0.000743494423791822
"612",1,0.000743494423791822
"615",1,0.000743494423791822
"616",1,0.000743494423791822
"617",1,0.000743494423791822
"618",1,0.000743494423791822
"619",1,0.000743494423791822
"62",1,0.000743494423791822
"620",1,0.000743494423791822
"621",1,0.000743494423791822
"622",1,0.000743494423791822
"623",1,0.000743494423791822
"624",1,0.000743494423791822
"625",1,0.000743494423791822
"626",1,0.000743494423791822
"627",1,0.000743494423791822
"628",1,0.000743494423791822
"629",1,0.000743494423791822
"63",1,0.000743494423791822
"630",1,0.000743494423791822
"631",1,0.000743494423791822
"632",1,0.000743494423791822
"633",1,0.000743494423791822
"634",1,0.000743494423791822
"636",1,0.000743494423791822
"638",1,0.000743494423791822
"64",1,0.000743494423791822
"640",1,0.000743494423791822
"641",1,0.000743494423791822
"643",1,0.000743494423791822
"644",1,0.000743494423791822
"645",1,0.000743494423791822
"647",1,0.000743494423791822
"648",1,0.000743494423791822
"649",1,0.000743494423791822
"65",1,0.000743494423791822
"650",1,0.000743494423791822
"651",1,0.000743494423791822
"653",1,0.000743494423791822
"654",1,0.000743494423791822
"655",1,0.000743494423791822
"656",1,0.000743494423791822
"657",1,0.000743494423791822
"658",1,0.000743494423791822
"659",1,0.000743494423791822
"66",1,0.000743494423791822
"660",1,0.000743494423791822
"661",1,0.000743494423791822
"662",1,0.000743494423791822
"663",1,0.000743494423791822
"664",1,0.000743494423791822
"665",1,0.000743494423791822
"666",1,0.000743494423791822
"667",1,0.000743494423791822
"668",1,0.000743494423791822
"669",1,0.000743494423791822
"67",1,0.000743494423791822
"670",1,0.000743494423791822
"671",1,0.000743494423791822
"672",1,0.000743494423791822
"673",1,0.000743494423791822
"675",1,0.000743494423791822
"677",1,0.000743494423791822
"678",1,0.000743494423791822
"679",1,0.000743494423791822
"68",1,0.000743494423791822
"680",1,0.000743494423791822
"681",1,0.000743494423791822
"682",1,0.000743494423791822
"683",1,0.000743494423791822
"684",1,0.000743494423791822
"685",1,0.000743494423791822
"686",1,0.000743494423791822
"687",1,0.000743494423791822
"69",1,0.000743494423791822
"690",1,0.000743494423791822
"691",1,0.000743494423791822
"692",1,0.000743494423791822
"694",1,0.000743494423791822
"695",1,0.000743494423791822
"696",1,0.000743494423791822
"698",1,0.000743494423791822
"699",1,0.000743494423791822
"7",1,0.000743494423791822
"70",1,0.000743494423791822
"700",1,0.000743494423791822
"701",1,0.000743494423791822
"702",1,0.000743494423791822
"708",1,0.000743494423791822
"709",1,0.000743494423791822
"710",1,0.000743494423791822
"711",1,0.000743494423791822
"712",1,0.000743494423791822
"713",1,0.000743494423791822
"714",1,0.000743494423791822
"716",1,0.000743494423791822
"718",1,0.000743494423791822
"719",1,0.000743494423791822
"72",1,0.000743494423791822
"720",1,0.000743494423791822
"722",1,0.000743494423791822
"723",1,0.000743494423791822
"724",1,0.000743494423791822
"725",1,0.000743494423791822
"726",1,0.000743494423791822
"729",1,0.000743494423791822
"73",1,0.000743494423791822
"731",1,0.000743494423791822
"732",1,0.000743494423791822
"733",1,0.000743494423791822
"734",1,0.000743494423791822
"735",1,0.000743494423791822
"736",1,0.000743494423791822
"738",1,0.000743494423791822
"739",1,0.000743494423791822
"74",1,0.000743494423791822
"740",1,0.000743494423791822
"741",1,0.000743494423791822
"742",1,0.000743494423791822
"743",1,0.000743494423791822
"744",1,0.000743494423791822
"745",1,0.000743494423791822
"746",1,0.000743494423791822
"747",1,0.000743494423791822
"748",1,0.000743494423791822
"749",1,0.000743494423791822
"75",1,0.000743494423791822
"750",1,0.000743494423791822
"751",1,0.000743494423791822
"752",1,0.000743494423791822
"753",1,0.000743494423791822
"754",1,0.000743494423791822
"755",1,0.000743494423791822
"756",1,0.000743494423791822
"757",1,0.000743494423791822
"758",1,0.000743494423791822
"759",1,0.000743494423791822
"76",1,0.000743494423791822
"760",1,0.000743494423791822
"761",1,0.000743494423791822
"762",1,0.000743494423791822
"763",1,0.000743494423791822
"764",1,0.000743494423791822
"765",1,0.000743494423791822
"767",1,0.000743494423791822
"768",1,0.000743494423791822
"769",1,0.000743494423791822
"77",1,0.000743494423791822
"770",1,0.000743494423791822
"771",1,0.000743494423791822
"772",1,0.000743494423791822
"773",1,0.000743494423791822
"775",1,0.000743494423791822
"776",1,0.000743494423791822
"777",1,0.000743494423791822
"778",1,0.000743494423791822
"779",1,0.000743494423791822
"78",1,0.000743494423791822
"782",1,0.000743494423791822
"783",1,0.000743494423791822
"786",1,0.000743494423791822
"787",1,0.000743494423791822
"788",1,0.000743494423791822
"789",1,0.000743494423791822
"79",1,0.000743494423791822
"790",1,0.000743494423791822
"791",1,0.000743494423791822
"792",1,0.000743494423791822
"793",1,0.000743494423791822
"794",1,0.000743494423791822
"795",1,0.000743494423791822
"796",1,0.000743494423791822
"797",1,0.000743494423791822
"798",1,0.000743494423791822
"799",1,0.000743494423791822
"8",1,0.000743494423791822
"80",1,0.000743494423791822
"800",1,0.000743494423791822
"801",1,0.000743494423791822
"803",1,0.000743494423791822
"805",1,0.000743494423791822
"806",1,0.000743494423791822
"807",1,0.000743494423791822
"808",1,0.000743494423791822
"809",1,0.000743494423791822
"81",1,0.000743494423791822
"810",1,0.000743494423791822
"812",1,0.000743494423791822
"813",1,0.000743494423791822
"815",1,0.000743494423791822
"816",1,0.000743494423791822
"817",1,0.000743494423791822
"818",1,0.000743494423791822
"821",1,0.000743494423791822
"822",1,0.000743494423791822
"823",1,0.000743494423791822
"824",1,0.000743494423791822
"825",1,0.000743494423791822
"826",1,0.000743494423791822
"827",1,0.000743494423791822
"828",1,0.000743494423791822
"829",1,0.000743494423791822
"83",1,0.000743494423791822
"831",1,0.000743494423791822
"832",1,0.000743494423791822
"836",1,0.000743494423791822
"837",1,0.000743494423791822
"838",1,0.000743494423791822
"839",1,0.000743494423791822
